2017-12,Mac=00:06:7A:05:04:91,tx=227793739,rx=3188886890
2017-12,Mac=00:06:7A:40:04:D8,tx=1404379991,rx=36673817664
2017-12,Mac=00:06:7A:40:04:DD,tx=926538329,rx=30685192214
2017-12,Mac=00:06:7A:40:02:C7,tx=75978484516,rx=2238883785
2017-12,Mac=00:06:7A:40:02:BD,tx=67217343315,rx=1748339454
